Detector,Sli,Guard,Pfa,N,NMoments,Images,ShipsTotal,ShipsDetected,Pd_pooled,FalsePixels,BackgroundPixels,Pfa_pooled,PfaRatio,TP,FP,FN,Precision_pooled,Recall_pooled,F1_pooled,FractionInvalid,CoverageFraction,MaxLogMismatchPct,MedianShape,IQRShape,MedianC2,MedianSkew,EstMsPerMP,TotalMsPerMP,Pfa_CI_Lo,Pfa_CI_Hi,Ratio_CI_Lo,Ratio_CI_Hi,CI_Width
BurrXII,71,57,0.0001,1792,3,60,131,62,0.473282442748092,762,3791086,0.000200997814346601,2.00997814346601,62,259,69,0.193146417445483,0.473282442748092,0.274336283185841,0.573958553259213,0.426041446740787,0,2.27206218644891,1.6275789996248,0.121185042204771,-1.85872244689562,388.878774459919,751.826677314383,0.00018697930891198,0.000215788775312621,1.8697930891198,2.15788775312621,2.88094664006404e-05
CA-CFAR,71,57,0.0001,1792,0,60,131,57,0.435114503816794,3712,9394273,0.000395134354728674,3.95134354728674,57,153,74,0.271428571428571,0.435114503816794,0.334310850439883,0,1,0,NaN,NaN,0.121185042204771,-1.85872244689562,0,347.88001118031,0.000382526598647299,0.000408051667119085,3.82526598647299,4.08051667119085,2.55250684717865e-05
G0,71,57,0.0001,1792,3,60,131,44,0.33587786259542,551,1934878,0.000284772476610928,2.84772476610928,44,122,87,0.265060240963855,0.33587786259542,0.296296296296296,0.771545767335814,0.228454232664186,0,7.53611253329523,14.4782365808595,0.121185042204771,-1.85872244689562,3947.72781624347,4530.65981617814,0.000261490964865952,0.000309570428546944,2.61490964865952,3.09570428546944,4.80794636809926e-05
G0-L1,71,57,0.0001,1792,2,60,131,7,0.0534351145038168,39,393760,9.90451036164161e-05,0.990451036164161,7,9,124,0.4375,0.0534351145038168,0.0952380952380952,0.955288526172621,0.044711473827379,0,8.82463667216745,13.0996297166558,0.121185042204771,-1.85872244689562,59.990228150935,427.692051317499,7.04316692015932e-05,0.000135395456099272,0.704316692015932,1.35395456099272,6.49637868976793e-05
GenGamma,71,57,0.0001,1792,3,60,131,105,0.801526717557252,68507,9241334,0.00741310724187655,74.1310724187655,105,30801,26,0.00339739856338575,0.801526717557252,0.00676611785932919,0.0139026785068269,0.986097321493173,0,0.279564251707024,0.324574456070583,0.121185042204771,-1.85872244689562,232.822365696628,1673.56384037205,0.00735790239250434,0.00746862103975048,73.5790239250434,74.6862103975048,0.000110718647246143
GenGamma-exact,71,57,0.0001,1792,3,60,131,93,0.709923664122137,21216,5538740,0.00383047407894214,38.3047407894214,93,8167,38,0.0112590799031477,0.709923664122137,0.0221666070790132,0.393284844792669,0.606715155207331,0,0.705525437029352,0.912884031315197,0.121185042204771,-1.85872244689562,403.4807193221,1328.45576178658,0.00377919921783125,0.00388226870001579,37.7919921783125,38.8226870001579,0.000103069482184542
K,71,57,0.0001,1792,2,60,131,11,0.083969465648855,71,393760,0.000180312880942706,1.80312880942706,11,12,120,0.478260869565217,0.083969465648855,0.142857142857143,0.955288526172621,0.044711473827379,0,NaN,NaN,0.121185042204771,-1.85872244689562,35.6935771156901,376.717940268142,0.000140828457711646,0.000227434804874936,1.40828457711646,2.27434804874936,8.660634716329e-05
Lognormal,71,57,0.0001,1792,2,60,131,49,0.374045801526718,4998,9394273,0.000532026267492971,5.32026267492971,49,172,82,0.221719457013575,0.374045801526718,0.278409090909091,0,1,0,0.348112244388126,0.0345295644679291,0.121185042204771,-1.85872244689562,10.8940513738789,349.53911386992,0.000517381414808075,0.000546980356411029,5.17381414808075,5.46980356411029,2.95989416029542e-05
Weibull,71,57,0.0001,1792,2,60,131,119,0.908396946564885,18809,9394273,0.00200217728396865,20.0217728396865,119,3314,12,0.0346635595688902,0.908396946564885,0.0667789001122334,0,1,0,3.68438807791691,0.338580655412996,0.121185042204771,-1.85872244689562,14.3938379722571,353.326365923813,0.00197369299731576,0.00203096918689209,19.7369299731576,20.3096918689209,5.72761895763258e-05
BurrXII,81,65,0.0001,2336,3,60,131,62,0.473282442748092,772,3807462,0.000202759738639545,2.02759738639545,62,261,69,0.191950464396285,0.473282442748092,0.273127753303965,0.571785392899295,0.428214607100705,0,2.31302085214904,1.650659331077,0.121592685794167,-1.80749071784706,378.662688024096,723.390492513051,0.000188708600792038,0.000217579947027077,1.88708600792038,2.17579947027077,2.88713462350397e-05
CA-CFAR,81,65,0.0001,2336,0,60,131,59,0.450381679389313,3681,9394273,0.000391834471917092,3.91834471917092,59,167,72,0.261061946902655,0.450381679389313,0.330532212885154,0,1,0,NaN,NaN,0.121592685794167,-1.80749071784706,0,331.533394935303,0.000379279875728174,0.000404698633585665,3.79279875728174,4.04698633585665,2.54187578574907e-05
G0,81,65,0.0001,2336,3,60,131,43,0.32824427480916,747,1961001,0.000380927903657367,3.80927903657367,43,123,88,0.259036144578313,0.32824427480916,0.28956228956229,0.768557956531093,0.231442043468907,0,8.12828784252615,10.1081483312403,0.121592685794167,-1.80749071784706,3925.92376688658,4484.71868589955,0.00035410187247023,0.000409246919203211,3.5410187247023,4.09246919203211,5.51450467329808e-05
G0-L1,81,65,0.0001,2336,2,60,131,5,0.0381679389312977,19,399815,4.75219789152483e-05,0.475219789152483,5,5,126,0.5,0.0381679389312977,0.0709219858156028,0.954817936954283,0.0451820630457167,0,6.37105872726817,10.2429864282376,0.121592685794167,-1.80749071784706,59.3547354927726,412.803317144352,2.86115704053703e-05,7.42104664004257e-05,0.286115704053703,0.742104664004257,4.55988959950555e-05
GenGamma,81,65,0.0001,2336,3,60,131,107,0.816793893129771,70154,9251097,0.00758331687582565,75.8331687582564,107,30978,24,0.00344217468232266,0.816793893129771,0.00685545873910815,0.0129412241179885,0.987058775882012,0,0.304677079769153,0.299183996052434,0.121592685794167,-1.80749071784706,213.460966539271,1598.85322763842,0.0075275148672306,0.00763942739582329,75.275148672306,76.3942739582329,0.000111912528592688
GenGamma-exact,81,65,0.0001,2336,3,60,131,87,0.66412213740458,20565,5544631,0.00370899343887808,37.0899343887808,87,7263,44,0.0118367346938776,0.66412213740458,0.02325892260393,0.392344000306439,0.607655999693561,0,0.705037913271248,0.97079119560967,0.121592685794167,-1.80749071784706,368.559444912371,1281.43573365688,0.00365856460663897,0.00375994162467083,36.5856460663897,37.5994162467083,0.000101377018031863
K,81,65,0.0001,2336,2,60,131,9,0.0687022900763359,62,399815,0.00015507172067081,1.5507172067081,9,11,122,0.45,0.0687022900763359,0.119205298013245,0.954817936954283,0.0451820630457167,0,NaN,NaN,0.121592685794167,-1.80749071784706,37.5957901784075,362.375770141644,0.000118894601178356,0.000198790601286525,1.18894601178356,1.98790601286525,7.98960001081689e-05
Lognormal,81,65,0.0001,2336,2,60,131,48,0.366412213740458,5405,9394273,0.000575350535374052,5.75350535374052,48,187,83,0.204255319148936,0.366412213740458,0.262295081967213,0,1,0,0.348697699732806,0.0314826930361165,0.121592685794167,-1.80749071784706,12.0941247303614,334.074574998942,0.00056011734788502,0.000590892875799144,5.6011734788502,5.90892875799144,3.07755279141237e-05
Weibull,81,65,0.0001,2336,2,60,131,119,0.908396946564885,19733,9394273,0.00210053508132029,21.0053508132029,119,3172,12,0.0361592221209359,0.908396946564885,0.0695499707773232,0,1,0,3.67819247691368,0.316375604297631,0.121592685794167,-1.80749071784706,14.2163344248387,336.172807567493,0.00207135850581932,0.00213001919464401,20.7135850581932,21.3001919464401,5.86606888246881e-05
BurrXII,91,73,0.0001,2952,3,60,131,57,0.435114503816794,884,3829428,0.000230843875377733,2.30843875377733,57,281,74,0.168639053254438,0.435114503816794,0.243070362473348,0.569076723862811,0.430923276137189,0,2.24352989197537,1.64481045757215,0.121997968790518,-1.75773943408931,370.249411000081,719.590580952758,0.000215876893142573,0.000246574877070366,2.15876893142573,2.46574877070366,3.06979839277928e-05
CA-CFAR,91,73,0.0001,2952,0,60,131,61,0.465648854961832,3763,9394273,0.000400563194192888,4.00563194192887,61,164,70,0.271111111111111,0.465648854961832,0.342696629213483,0,1,0,NaN,NaN,0.121997968790518,-1.75773943408931,0,334.91962045614,0.000387868462698164,0.000413567466961841,3.87868462698164,4.13567466961841,2.56990042636768e-05
G0,91,73,0.0001,2952,3,60,131,40,0.305343511450382,854,1991583,0.000428804624261203,4.28804624261203,40,123,91,0.245398773006135,0.305343511450382,0.272108843537415,0.764956583904617,0.235043416095383,0,7.703023143255,9.95112866041638,0.121997968790518,-1.75773943408931,3818.1224422882,4383.09074827253,0.000400529359591327,0.000458548654520633,4.00529359591327,4.58548654520633,5.80192949293062e-05
G0-L1,91,73,0.0001,2952,2,60,131,4,0.0305343511450382,55,404347,0.00013602178327031,1.3602178327031,4,7,127,0.363636363636364,0.0305343511450382,0.0563380281690141,0.954544564536424,0.0454554354635762,0,6.39674957254529,11.1248345077276,0.121997968790518,-1.75773943408931,54.1616853017305,408.704674520138,0.000102471814669285,0.000177047415466813,1.02471814669285,1.77047415466813,7.45756007975281e-05
GenGamma,91,73,0.0001,2952,3,60,131,109,0.83206106870229,72031,9259855,0.00777884750895127,77.7884750895127,109,31233,22,0.00347776147023164,0.83206106870229,0.00692657198233407,0.0120776399519879,0.987922360048012,0,0.330907497916093,0.286477931685661,0.121997968790518,-1.75773943408931,219.899225335989,1620.35697519558,0.00772236158855528,0.00783564152138249,77.2236158855528,78.3564152138249,0.000113279932827204
GenGamma-exact,91,73,0.0001,2952,3,60,131,91,0.694656488549618,20685,5548542,0.0037280063843799,37.280063843799,91,6940,40,0.0129426824064856,0.694656488549618,0.0254118961184027,0.391512794355167,0.608487205644833,0,0.711471299048855,1.02515523806493,0.121997968790518,-1.75773943408931,365.631395742307,1252.05470446294,0.00367746626651045,0.00377906546624933,36.7746626651045,37.7906546624933,0.00010159919973888
K,91,73,0.0001,2952,2,60,131,7,0.0534351145038168,91,404347,0.000225054223229058,2.25054223229058,7,8,124,0.466666666666667,0.0534351145038168,0.0958904109589041,0.954544564536424,0.0454554354635762,0,NaN,NaN,0.121997968790518,-1.75773943408931,38.6878468426494,366.472717203375,0.000181203371269871,0.000276309632779055,1.81203371269871,2.76309632779055,9.51062615091836e-05
Lognormal,91,73,0.0001,2952,2,60,131,44,0.33587786259542,5632,9394273,0.000599514193381436,5.99514193381436,44,203,87,0.178137651821862,0.33587786259542,0.232804232804233,0,1,0,0.349278896174879,0.0300291613902506,0.121997968790518,-1.75773943408931,10.86490434271,336.519919374443,0.000583962492949718,0.000615375003075347,5.83962492949718,6.15375003075347,3.1412510125629e-05
Weibull,91,73,0.0001,2952,2,60,131,120,0.916030534351145,20405,9394273,0.00217206802484876,21.7206802484876,120,3126,11,0.0369685767097967,0.916030534351145,0.0710689961504294,0,1,0,3.67206034827861,0.297643590348995,0.121997968790518,-1.75773943408931,13.5424887674187,339.273835317609,0.00214239815869657,0.00220204537221832,21.4239815869657,22.0204537221832,5.96472135217432e-05
BurrXII,101,73,0.0001,4872,3,60,131,54,0.412213740458015,849,3831232,0.000221599736064013,2.21599736064013,54,262,77,0.170886075949367,0.412213740458015,0.241610738255034,0.568123317574974,0.431876682425026,0,2.31936554379808,1.71609448924282,0.121999493948551,-1.71364342123156,381.030483820953,735.283615072365,0.000206943882505679,0.000237019437120678,2.06943882505679,2.37019437120678,3.00755546149987e-05
CA-CFAR,101,73,0.0001,4872,0,60,131,62,0.473282442748092,3906,9394273,0.000415785234259213,4.15785234259213,62,167,69,0.270742358078603,0.473282442748092,0.344444444444444,0,1,0,NaN,NaN,0.121999493948551,-1.71364342123156,0,349.557026499353,0.000402849729889456,0.000429030239347608,4.02849729889456,4.29030239347608,2.61805094581521e-05
G0,101,73,0.0001,4872,3,60,131,37,0.282442748091603,710,2002586,0.000354541577739982,3.54541577739982,37,106,94,0.258741258741259,0.282442748091603,0.27007299270073,0.763431709193181,0.236568290806819,0,7.57218912872621,9.41659583724427,0.121999493948551,-1.71364342123156,3971.04874908577,4536.89364006995,0.00032894313651048,0.000381602532904368,3.2894313651048,3.81602532904368,5.2659396393888e-05
G0-L1,101,73,0.0001,4872,2,60,131,6,0.0458015267175573,71,412979,0.000171921574704767,1.71921574704767,6,7,125,0.461538461538462,0.0458015267175573,0.0833333333333333,0.95379305989623,0.0462069401037703,0,5.4595966231293,8.6447614459726,0.121999493948551,-1.71364342123156,56.9987358177381,416.599286261814,0.00013427454139824,0.000216850801081081,1.3427454139824,2.16850801081081,8.25762596828413e-05
GenGamma,101,73,0.0001,4872,3,60,131,107,0.816793893129771,73613,9276358,0.00793554970603765,79.3554970603765,107,31367,24,0.003399631441825,0.816793893129771,0.00677108052523335,0.010542675424495,0.989457324575505,0,0.355908769702781,0.238828690570502,0.121999493948551,-1.71364342123156,221.371160812243,1629.80952800013,0.00787855181892345,0.0079928550342305,78.7855181892345,79.928550342305,0.000114303215307051
GenGamma-exact,101,73,0.0001,4872,3,60,131,85,0.648854961832061,19683,5517157,0.00356759831195668,35.6759831195668,85,6174,46,0.013580444160409,0.648854961832061,0.02660406885759,0.393872112731485,0.606127887268515,0,0.727336159068412,0.943213129421797,0.121999493948551,-1.71364342123156,376.189382470942,1275.04749915456,0.00351801729144117,0.00361770144825024,35.1801729144117,36.1770144825024,9.96841568090736e-05
K,101,73,0.0001,4872,2,60,131,7,0.0534351145038168,105,412979,0.000254250216112684,2.54250216112684,7,9,124,0.4375,0.0534351145038168,0.0952380952380952,0.95379305989623,0.0462069401037703,0,NaN,NaN,0.121999493948551,-1.71364342123156,38.092995672987,370.997549340088,0.000207956049946488,0.000307777149251282,2.07956049946488,3.07777149251282,9.98210993047948e-05
Lognormal,101,73,0.0001,4872,2,60,131,40,0.305343511450382,5577,9394273,0.000593659562586695,5.93659562586695,40,187,91,0.176211453744493,0.305343511450382,0.223463687150838,0,1,0,0.349280952283827,0.0275179191837349,0.121999493948551,-1.71364342123156,10.7959271964998,341.425826578909,0.000578184435709774,0.000609443809245863,5.78184435709774,6.09443809245863,3.12593735360889e-05
Weibull,101,73,0.0001,4872,2,60,131,122,0.931297709923664,20580,9394273,0.00219069639555929,21.9069639555929,122,2963,9,0.0395461912479741,0.931297709923664,0.0758706467661691,0,1,0,3.67204140537321,0.259255347858181,0.121999493948551,-1.71364342123156,14.0904571142837,344.45055401724,0.00216089941551331,0.00222080084228206,21.6089941551331,22.2080084228206,5.99014267687516e-05
BurrXII,111,79,0.0001,6080,3,60,131,47,0.358778625954198,906,3859289,0.000234758267649818,2.34758267649818,47,237,84,0.165492957746479,0.358778625954198,0.226506024096386,0.56489770759086,0.43510229240914,0,2.33768012169608,1.86502723769218,0.122105913185441,-1.66675273509677,369.547656176128,766.115681674891,0.000219720385326242,0.000250554148688433,2.19720385326242,2.50554148688433,3.08337633621911e-05
CA-CFAR,111,79,0.0001,6080,0,60,131,59,0.450381679389313,4098,9394273,0.000436223218124489,4.36223218124489,59,171,72,0.256521739130435,0.450381679389313,0.326869806094183,0,1,0,NaN,NaN,0.122105913185441,-1.66675273509677,0,383.4796458126,0.000422971275336643,0.000449784609603683,4.22971275336643,4.49784609603682,2.68133342670394e-05
G0,111,79,0.0001,6080,3,60,131,35,0.267175572519084,749,2026817,0.000369544956451421,3.69544956451421,35,107,96,0.246478873239437,0.267175572519084,0.256410256410256,0.760960150690471,0.239039849309529,0,8.92712840317517,10.9335055634609,0.122105913185441,-1.66675273509677,3894.06844392822,4516.63871069013,0.000343554546137231,0.000396979879549415,3.43554546137231,3.96979879549415,5.34253334121835e-05
G0-L1,111,79,0.0001,6080,2,60,131,8,0.0610687022900763,91,421447,0.000215922761343657,2.15922761343657,8,9,123,0.470588235294118,0.0610687022900763,0.108108108108108,0.953050799099605,0.046949200900395,0,5.60859887716676,8.86349939090273,0.122105913185441,-1.66675273509677,54.2904648327338,457.455372639384,0.000173850989670656,0.000265098784162878,1.73850989670656,2.65098784162878,9.12477944922217e-05
GenGamma,111,79,0.0001,6080,3,60,131,109,0.83206106870229,74146,9278120,0.00799148965523188,79.9148965523188,109,31417,22,0.00345746368077143,0.83206106870229,0.00688631266386581,0.0103523816713669,0.989647618328633,0,0.3843731745447,0.242651052429765,0.122105913185441,-1.66675273509677,218.757602075202,1674.62503363819,0.00793429789316056,0.00804898876443785,79.3429789316056,80.4898876443785,0.000114690871277287
GenGamma-exact,111,79,0.0001,6080,3,60,131,86,0.656488549618321,19228,5534782,0.00347403023280772,34.7403023280772,86,5968,45,0.0142054839775355,0.656488549618321,0.0278092158447858,0.391597251149153,0.608402748850847,0,0.780080351316417,1.03294707017769,0.122105913185441,-1.66675273509677,368.317853263942,1309.27042026753,0.00342518140117011,0.00352339963021303,34.2518140117011,35.2339963021303,9.82182290429237e-05
K,111,79,0.0001,6080,2,60,131,8,0.0610687022900763,139,421447,0.000329816086008442,3.29816086008442,8,11,123,0.421052631578947,0.0610687022900763,0.106666666666667,0.953050799099605,0.046949200900395,0,NaN,NaN,0.122105913185441,-1.66675273509677,39.9777642063431,415.639202611291,0.000277274541282111,0.000389415198765336,2.77274541282111,3.89415198765336,0.000112140657483225
Lognormal,111,79,0.0001,6080,2,60,131,42,0.320610687022901,5667,9394273,0.000603239867523543,6.03239867523543,42,196,89,0.176470588235294,0.320610687022901,0.227642276422764,0,1,0,0.349433273836101,0.0295591232809109,0.122105913185441,-1.66675273509677,11.9195546100628,385.917354955812,0.000587639633339342,0.000619149204437602,5.87639633339342,6.19149204437602,3.15095710982598e-05
Weibull,111,79,0.0001,6080,2,60,131,119,0.908396946564885,21469,9394273,0.00228532851876883,22.8532851876883,119,2910,12,0.0392868933641466,0.908396946564885,0.0753164556962025,0,1,0,3.67044036366554,0.25592168585006,0.122105913185441,-1.66675273509677,14.7072049651063,388.261849771292,0.00225489404184019,0.00231607038894003,22.5489404184019,23.1607038894003,6.11763470998341e-05
